txn_id,from_account,from_name,to_account,to_name,amount_inr,timestamp,type,flag
T00988,XXXX3828,Sathish Ramaswamy,XXXX2259,Karthik Menon,10000,2026-08-11 14:00,IMPS,
T00989,XXXX3828,Sathish Ramaswamy,XXXX8632,Karthik Verma,2500,2026-08-12 12:00,UPI,
T00990,XXXX9335,Omkar Subramaniam,XXXX4737,Vijay Venkatesh,1200,2026-08-07 19:00,IMPS,
T00991,XXXX9335,Omkar Subramaniam,XXXX8267,Vijay Bose,500,2026-08-08 19:00,IMPS,
T00992,XXXX9335,Omkar Subramaniam,XXXX8267,Vijay Bose,7500,2026-08-09 09:00,UPI,
T00993,XXXX9335,Omkar Subramaniam,XXXX4737,Vijay Venkatesh,4000,2026-08-10 20:00,IMPS,
T00994,XXXX9335,Omkar Subramaniam,XXXX4737,Vijay Venkatesh,500,2026-08-13 17:00,IMPS,
T00995,XXXX9335,Omkar Subramaniam,XXXX4737,Vijay Venkatesh,4000,2026-08-14 18:00,IMPS,
T00996,XXXX2412,Vijay Reddy,XXXX9883,Arun Mohan,10000,2026-08-02 14:00,NEFT,
T00997,XXXX2412,Vijay Reddy,XXXX1797,Pandi Ramaswamy,7500,2026-08-07 17:00,NEFT,
T00998,XXXX2412,Vijay Reddy,XXXX3363,Bharath Subramaniam,7500,2026-08-08 11:00,NEFT,
T00999,XXXX2412,Vijay Reddy,XXXX9883,Arun Mohan,7500,2026-08-09 11:00,IMPS,
T01000,XXXX2412,Vijay Reddy,XXXX9883,Arun Mohan,7500,2026-08-10 14:00,IMPS,
T01001,XXXX8632,Karthik Verma,XXXX1832,Manoj Balakrishnan,500,2026-08-01 18:00,UPI,
T01002,XXXX8632,Karthik Verma,XXXX5961,Naveen Nair,4000,2026-08-02 12:00,IMPS,
T01003,XXXX8632,Karthik Verma,XXXX1832,Manoj Balakrishnan,2500,2026-08-03 10:00,IMPS,
T01004,XXXX8632,Karthik Verma,XXXX1224,Mahesh Pillai,2500,2026-08-05 16:00,NEFT,
T01005,XXXX8632,Karthik Verma,XXXX1832,Manoj Balakrishnan,7500,2026-08-06 12:00,NEFT,
T01006,XXXX8632,Karthik Verma,XXXX1474,Eswar Singh,2500,2026-08-08 11:00,UPI,
T01007,XXXX8632,Karthik Verma,XXXX5961,Naveen Nair,10000,2026-08-09 15:00,UPI,
T01008,XXXX8632,Karthik Verma,XXXX1474,Eswar Singh,500,2026-08-11 13:00,NEFT,
T01009,XXXX8632,Karthik Verma,XXXX1474,Eswar Singh,4000,2026-08-12 16:00,UPI,
T01010,XXXX8632,Karthik Verma,XXXX1474,Eswar Singh,10000,2026-08-13 13:00,UPI,
T01011,XXXX5982,Madhavan Murthy,XXXX2625,Harish Bose,10000,2026-08-01 20:00,IMPS,
T01012,XXXX5982,Madhavan Murthy,XXXX8702,Lokesh Velu,10000,2026-08-03 13:00,NEFT,
T01013,XXXX5982,Madhavan Murthy,XXXX6568,Arjun Menon,2500,2026-08-10 15:00,UPI,
T01014,XXXX5982,Madhavan Murthy,XXXX2625,Harish Bose,7500,2026-08-14 15:00,NEFT,
T01015,XXXX5961,Naveen Nair,XXXX9254,Suresh Patel,7500,2026-08-01 18:00,IMPS,
T01016,XXXX5961,Naveen Nair,XXXX4583,Kishore Sharma,10000,2026-08-04 17:00,NEFT,
T01017,XXXX5961,Naveen Nair,XXXX4583,Kishore Sharma,7500,2026-08-05 15:00,NEFT,
T01018,XXXX5961,Naveen Nair,XXXX4583,Kishore Sharma,10000,2026-08-09 09:00,IMPS,
T01019,XXXX5961,Naveen Nair,XXXX9254,Suresh Patel,7500,2026-08-11 16:00,UPI,
T01020,XXXX5961,Naveen Nair,XXXX9254,Suresh Patel,4000,2026-08-12 11:00,IMPS,
T01021,XXXX5961,Naveen Nair,XXXX4583,Kishore Sharma,2500,2026-08-13 17:00,NEFT,
T01022,XXXX5961,Naveen Nair,XXXX4192,Unknown / Unlinked,200000,2026-08-12 18:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T01023,XXXX5961,Naveen Nair,XXXX4192,Unknown / Unlinked,200000,2026-08-12 18:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T01024,XXXX5961,Naveen Nair,XXXX4192,Unknown / Unlinked,150000,2026-08-12 20:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T01025,XXXX1464,Ilango Chandran,XXXX1672,Kannan Subramaniam,500,2026-08-01 10:00,UPI,
T01026,XXXX1464,Ilango Chandran,XXXX2503,Prakash Pillai,7500,2026-08-04 15:00,IMPS,
T01027,XXXX1464,Ilango Chandran,XXXX2503,Prakash Pillai,2500,2026-08-07 16:00,IMPS,
T01028,XXXX1464,Ilango Chandran,XXXX2503,Prakash Pillai,2500,2026-08-08 20:00,UPI,
T01029,XXXX1464,Ilango Chandran,XXXX2503,Prakash Pillai,7500,2026-08-09 11:00,NEFT,
T01030,XXXX1464,Ilango Chandran,XXXX1672,Kannan Subramaniam,500,2026-08-10 20:00,UPI,
T01031,XXXX1464,Ilango Chandran,XXXX1672,Kannan Subramaniam,4000,2026-08-11 13:00,UPI,
T01032,XXXX1464,Ilango Chandran,XXXX5347,Devan Pillai,7500,2026-08-12 11:00,IMPS,
T01033,XXXX8912,Deepak Sharma,XXXX3646,Kannan Kumar,7500,2026-08-08 13:00,UPI,
T01034,XXXX8912,Deepak Sharma,XXXX2260,Karthik Velu,4000,2026-08-10 13:00,UPI,
T01035,XXXX8912,Deepak Sharma,XXXX3646,Kannan Kumar,10000,2026-08-11 09:00,UPI,
T01036,XXXX8912,Deepak Sharma,XXXX2260,Karthik Velu,7500,2026-08-12 14:00,IMPS,
T01037,XXXX8912,Deepak Sharma,XXXX2260,Karthik Velu,4000,2026-08-13 10:00,IMPS,
T01038,XXXX8912,Deepak Sharma,XXXX3646,Kannan Kumar,2500,2026-08-14 15:00,IMPS,
T01039,XXXX6573,Anand Sundaram,XXXX2646,Jagan Natarajan,7500,2026-08-03 12:00,IMPS,
T01040,XXXX6573,Anand Sundaram,XXXX1992,Ilango Krishnan,2500,2026-08-05 19:00,IMPS,
T01041,XXXX6573,Anand Sundaram,XXXX1992,Ilango Krishnan,10000,2026-08-07 09:00,IMPS,
T01042,XXXX6573,Anand Sundaram,XXXX1992,Ilango Krishnan,1200,2026-08-09 09:00,NEFT,
T01043,XXXX6573,Anand Sundaram,XXXX7172,Ganesh Menon,10000,2026-08-11 18:00,IMPS,
T01044,XXXX6573,Anand Sundaram,XXXX2646,Jagan Natarajan,10000,2026-08-12 12:00,IMPS,
T01045,XXXX6573,Anand Sundaram,XXXX1992,Ilango Krishnan,1200,2026-08-13 09:00,IMPS,
T01046,XXXX6573,Anand Sundaram,XXXX7172,Ganesh Menon,4000,2026-08-14 12:00,NEFT,
T01047,XXXX3007,Kumar Gowda,XXXX8060,Mahesh Das,1200,2026-08-03 11:00,NEFT,
T01048,XXXX3007,Kumar Gowda,XXXX6539,Pandi Natarajan,7500,2026-08-04 12:00,UPI,
T01049,XXXX3007,Kumar Gowda,XXXX7999,Farook Bose,2500,2026-08-05 16:00,UPI,
T01050,XXXX3007,Kumar Gowda,XXXX6539,Pandi Natarajan,1200,2026-08-09 19:00,UPI,
T01051,XXXX3007,Kumar Gowda,XXXX6539,Pandi Natarajan,500,2026-08-11 20:00,NEFT,
T01052,XXXX3007,Kumar Gowda,XXXX6539,Pandi Natarajan,4000,2026-08-13 17:00,NEFT,
T01053,XXXX3007,Kumar Gowda,XXXX6539,Pandi Natarajan,4000,2026-08-14 17:00,IMPS,
T01054,XXXX3007,Kumar Gowda,XXXX6566,Unknown / Unlinked,200000,2026-08-12 18:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T01055,XXXX3007,Kumar Gowda,XXXX6566,Unknown / Unlinked,150000,2026-08-12 21:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T01056,XXXX3007,Kumar Gowda,XXXX6566,Unknown / Unlinked,150000,2026-08-12 22:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T01057,XXXX6123,Dinesh Subramaniam,XXXX7524,Bala Subramaniam,10000,2026-08-05 20:00,UPI,
T01058,XXXX6123,Dinesh Subramaniam,XXXX6421,Kumar Shetty,2500,2026-08-11 16:00,IMPS,
T01059,XXXX6123,Dinesh Subramaniam,XXXX7524,Bala Subramaniam,10000,2026-08-12 20:00,NEFT,
T01060,XXXX6123,Dinesh Subramaniam,XXXX3037,Sanjay Chandran,10000,2026-08-13 11:00,IMPS,
T01061,XXXX4944,Ganesh Ramaswamy,XXXX8267,Vijay Bose,4000,2026-08-01 12:00,NEFT,
T01062,XXXX4944,Ganesh Ramaswamy,XXXX2929,Farook Patel,10000,2026-08-03 12:00,NEFT,
T01063,XXXX4944,Ganesh Ramaswamy,XXXX6213,Eswar Ramaswamy,7500,2026-08-05 12:00,NEFT,
T01064,XXXX4944,Ganesh Ramaswamy,XXXX6213,Eswar Ramaswamy,500,2026-08-06 15:00,IMPS,
T01065,XXXX4944,Ganesh Ramaswamy,XXXX8905,Eswar Krishnan,500,2026-08-08 20:00,NEFT,
T01066,XXXX4944,Ganesh Ramaswamy,XXXX6213,Eswar Ramaswamy,10000,2026-08-09 11:00,UPI,
T01067,XXXX4944,Ganesh Ramaswamy,XXXX8267,Vijay Bose,2500,2026-08-10 18:00,UPI,
T01068,XXXX4944,Ganesh Ramaswamy,XXXX5073,Manoj Reddy,2500,2026-08-14 15:00,NEFT,
T01069,XXXX8060,Mahesh Das,XXXX1672,Kannan Subramaniam,10000,2026-08-01 11:00,UPI,
T01070,XXXX8060,Mahesh Das,XXXX2821,Arjun Natarajan,10000,2026-08-03 13:00,NEFT,
T01071,XXXX8060,Mahesh Das,XXXX3549,Rajesh Murthy,7500,2026-08-04 17:00,UPI,
T01072,XXXX8060,Mahesh Das,XXXX2821,Arjun Natarajan,2500,2026-08-05 19:00,IMPS,
T01073,XXXX8060,Mahesh Das,XXXX9224,Siva Shetty,7500,2026-08-09 15:00,IMPS,
T01074,XXXX8060,Mahesh Das,XXXX3549,Rajesh Murthy,1200,2026-08-10 15:00,IMPS,
T01075,XXXX8060,Mahesh Das,XXXX9673,Hari Sharma,2500,2026-08-12 19:00,IMPS,
T01076,XXXX5728,Ravi Shetty,XXXX7941,Farook Sharma,2500,2026-08-03 11:00,IMPS,
T01077,XXXX5728,Ravi Shetty,XXXX7941,Farook Sharma,500,2026-08-04 19:00,NEFT,
T01078,XXXX5728,Ravi Shetty,XXXX9017,Anand Shetty,500,2026-08-05 11:00,NEFT,
T01079,XXXX5728,Ravi Shetty,XXXX6083,Ilango Subramaniam,7500,2026-08-12 11:00,IMPS,
T01080,XXXX5728,Ravi Shetty,XXXX7941,Farook Sharma,1200,2026-08-14 10:00,NEFT,
T01081,XXXX3363,Bharath Subramaniam,XXXX6813,Anand Ramaswamy,10000,2026-08-03 19:00,IMPS,
T01082,XXXX3363,Bharath Subramaniam,XXXX6280,Kannan Natarajan,10000,2026-08-07 18:00,IMPS,
T01083,XXXX3363,Bharath Subramaniam,XXXX6280,Kannan Natarajan,2500,2026-08-08 20:00,IMPS,
T01084,XXXX3363,Bharath Subramaniam,XXXX2646,Jagan Natarajan,4000,2026-08-10 20:00,NEFT,
T01085,XXXX3363,Bharath Subramaniam,XXXX6813,Anand Ramaswamy,7500,2026-08-13 12:00,NEFT,
T01086,XXXX9446,Ganesh Bose,XXXX6085,Jagan Gupta,1200,2026-08-01 20:00,NEFT,
T01087,XXXX9446,Ganesh Bose,XXXX9824,Thiru Sundaram,4000,2026-08-04 18:00,IMPS,
T01088,XXXX9446,Ganesh Bose,XXXX6085,Jagan Gupta,7500,2026-08-06 19:00,NEFT,
T01089,XXXX9446,Ganesh Bose,XXXX9824,Thiru Sundaram,1200,2026-08-07 14:00,NEFT,
T01090,XXXX9446,Ganesh Bose,XXXX9824,Thiru Sundaram,2500,2026-08-08 09:00,NEFT,
T01091,XXXX9446,Ganesh Bose,XXXX6085,Jagan Gupta,2500,2026-08-09 17:00,IMPS,
T01092,XXXX9446,Ganesh Bose,XXXX9824,Thiru Sundaram,2500,2026-08-11 19:00,IMPS,
T01093,XXXX8780,Ravi Gupta,XXXX6213,Eswar Ramaswamy,1200,2026-08-02 16:00,IMPS,
T01094,XXXX8780,Ravi Gupta,XXXX2129,Karthik Das,500,2026-08-03 17:00,UPI,
T01095,XXXX8780,Ravi Gupta,XXXX6213,Eswar Ramaswamy,10000,2026-08-06 15:00,IMPS,
T01096,XXXX8780,Ravi Gupta,XXXX4119,Bharath Menon,1200,2026-08-09 13:00,NEFT,
T01097,XXXX8780,Ravi Gupta,XXXX4119,Bharath Menon,500,2026-08-11 19:00,NEFT,
T01098,XXXX8780,Ravi Gupta,XXXX6213,Eswar Ramaswamy,10000,2026-08-12 13:00,UPI,
T01099,XXXX8780,Ravi Gupta,XXXX6213,Eswar Ramaswamy,7500,2026-08-13 17:00,UPI,
T01100,XXXX8780,Ravi Gupta,XXXX3363,Bharath Subramaniam,7500,2026-08-14 19:00,NEFT,
T01101,XXXX8871,Rahul Singh,XXXX2354,Madhavan Venkatesh,7500,2026-08-01 20:00,UPI,
T01102,XXXX8871,Rahul Singh,XXXX4144,Pandi Pillai,4000,2026-08-02 17:00,IMPS,
T01103,XXXX8871,Rahul Singh,XXXX1152,Kumar Achari,10000,2026-08-03 18:00,UPI,
T01104,XXXX8871,Rahul Singh,XXXX3037,Sanjay Chandran,7500,2026-08-04 20:00,UPI,
T01105,XXXX8871,Rahul Singh,XXXX4144,Pandi Pillai,10000,2026-08-05 16:00,NEFT,
T01106,XXXX8871,Rahul Singh,XXXX2354,Madhavan Venkatesh,2500,2026-08-06 10:00,IMPS,
T01107,XXXX8871,Rahul Singh,XXXX1152,Kumar Achari,4000,2026-08-08 09:00,UPI,
T01108,XXXX8871,Rahul Singh,XXXX2354,Madhavan Venkatesh,1200,2026-08-10 20:00,NEFT,
T01109,XXXX8871,Rahul Singh,XXXX2821,Arjun Natarajan,2500,2026-08-11 10:00,IMPS,
T01110,XXXX8871,Rahul Singh,XXXX4144,Pandi Pillai,2500,2026-08-12 17:00,IMPS,
T01111,XXXX8871,Rahul Singh,XXXX9882,Unknown / Unlinked,350000,2026-08-12 19:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T01112,XXXX7861,Naveen Murthy,XXXX3007,Kumar Gowda,10000,2026-08-03 18:00,UPI,
T01113,XXXX7861,Naveen Murthy,XXXX4833,Ashok Nair,4000,2026-08-04 09:00,NEFT,
T01114,XXXX7861,Naveen Murthy,XXXX2122,Suresh Balakrishnan,10000,2026-08-06 16:00,IMPS,
T01115,XXXX7861,Naveen Murthy,XXXX2122,Suresh Balakrishnan,1200,2026-08-07 11:00,NEFT,
T01116,XXXX7861,Naveen Murthy,XXXX3007,Kumar Gowda,1200,2026-08-09 15:00,IMPS,
T01117,XXXX7861,Naveen Murthy,XXXX3007,Kumar Gowda,2500,2026-08-11 15:00,NEFT,
T01118,XXXX7861,Naveen Murthy,XXXX2122,Suresh Balakrishnan,4000,2026-08-13 20:00,UPI,
T01119,XXXX7861,Naveen Murthy,XXXX4833,Ashok Nair,4000,2026-08-14 14:00,NEFT,
T01120,XXXX9609,Ashok Krishnan,XXXX3780,Arun Verma,500,2026-08-03 13:00,IMPS,
T01121,XXXX9609,Ashok Krishnan,XXXX7065,Omkar Iyer,1200,2026-08-04 14:00,IMPS,
T01122,XXXX9609,Ashok Krishnan,XXXX7065,Omkar Iyer,4000,2026-08-05 14:00,UPI,
T01123,XXXX9609,Ashok Krishnan,XXXX3780,Arun Verma,10000,2026-08-07 18:00,IMPS,
T01124,XXXX9609,Ashok Krishnan,XXXX7065,Omkar Iyer,2500,2026-08-10 19:00,UPI,
T01125,XXXX4684,Prakash Subramaniam,XXXX3780,Arun Verma,500,2026-08-02 17:00,NEFT,
T01126,XXXX4684,Prakash Subramaniam,XXXX9179,Thiru Ramaswamy,1200,2026-08-04 16:00,NEFT,
T01127,XXXX4684,Prakash Subramaniam,XXXX3845,Unknown / Unlinked,350000,2026-08-06 19:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T01128,XXXX4684,Prakash Subramaniam,XXXX3845,Unknown / Unlinked,500000,2026-08-06 23:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T01129,XXXX6654,Ramesh Natarajan,XXXX8702,Lokesh Velu,500,2026-08-01 09:00,UPI,
T01130,XXXX6654,Ramesh Natarajan,XXXX8702,Lokesh Velu,1200,2026-08-04 19:00,NEFT,
T01131,XXXX6654,Ramesh Natarajan,XXXX8702,Lokesh Velu,500,2026-08-05 18:00,IMPS,
T01132,XXXX6654,Ramesh Natarajan,XXXX8702,Lokesh Velu,1200,2026-08-07 16:00,NEFT,
T01133,XXXX6654,Ramesh Natarajan,XXXX9151,Thiru Sharma,1200,2026-08-09 16:00,UPI,
T01134,XXXX6654,Ramesh Natarajan,XXXX8702,Lokesh Velu,4000,2026-08-11 09:00,UPI,
T01135,XXXX6654,Ramesh Natarajan,XXXX8702,Lokesh Velu,1200,2026-08-12 14:00,NEFT,
T01136,XXXX6654,Ramesh Natarajan,XXXX8702,Lokesh Velu,4000,2026-08-13 17:00,IMPS,
T01137,XXXX9824,Thiru Sundaram,XXXX7225,Elango Krishnan,1200,2026-08-01 13:00,UPI,
T01138,XXXX9824,Thiru Sundaram,XXXX5961,Naveen Nair,10000,2026-08-06 16:00,UPI,
T01139,XXXX9824,Thiru Sundaram,XXXX7225,Elango Krishnan,2500,2026-08-11 18:00,IMPS,
T01140,XXXX1860,Dinesh Achari,XXXX8532,Prakash Patel,2500,2026-08-02 12:00,NEFT,
T01141,XXXX1860,Dinesh Achari,XXXX3198,Prakash Achari,4000,2026-08-04 14:00,NEFT,
T01142,XXXX1860,Dinesh Achari,XXXX3198,Prakash Achari,1200,2026-08-05 14:00,NEFT,
T01143,XXXX1860,Dinesh Achari,XXXX3541,Arun Ramaswamy,10000,2026-08-10 20:00,NEFT,
T01144,XXXX5706,Manoj Krishnan,XXXX7135,Gopal Natarajan,2500,2026-08-01 15:00,UPI,
T01145,XXXX5706,Manoj Krishnan,XXXX4249,Naveen Bose,1200,2026-08-02 09:00,IMPS,
T01146,XXXX5706,Manoj Krishnan,XXXX1508,Sabari Venkatesh,500,2026-08-03 13:00,IMPS,
T01147,XXXX5706,Manoj Krishnan,XXXX4249,Naveen Bose,1200,2026-08-04 09:00,IMPS,
T01148,XXXX5706,Manoj Krishnan,XXXX7135,Gopal Natarajan,2500,2026-08-06 16:00,NEFT,
T01149,XXXX5706,Manoj Krishnan,XXXX4249,Naveen Bose,10000,2026-08-11 10:00,NEFT,
T01150,XXXX5706,Manoj Krishnan,XXXX2891,Ramesh Nair,1200,2026-08-14 20:00,UPI,
T01151,XXXX9116,Kumar Verma,XXXX6123,Dinesh Subramaniam,1200,2026-08-01 13:00,NEFT,
T01152,XXXX9116,Kumar Verma,XXXX6123,Dinesh Subramaniam,7500,2026-08-07 14:00,UPI,
T01153,XXXX9116,Kumar Verma,XXXX6123,Dinesh Subramaniam,500,2026-08-08 20:00,UPI,
T01154,XXXX9116,Kumar Verma,XXXX9180,Rahul Pillai,10000,2026-08-09 10:00,NEFT,
T01155,XXXX9116,Kumar Verma,XXXX9180,Rahul Pillai,500,2026-08-12 13:00,IMPS,
T01156,XXXX3198,Prakash Achari,XXXX4269,Selvam Kumar,10000,2026-08-06 19:00,IMPS,
T01157,XXXX3198,Prakash Achari,XXXX5914,Ilango Murthy,7500,2026-08-07 16:00,NEFT,
T01158,XXXX3198,Prakash Achari,XXXX5914,Ilango Murthy,500,2026-08-09 13:00,IMPS,
T01159,XXXX3198,Prakash Achari,XXXX4269,Selvam Kumar,10000,2026-08-11 15:00,IMPS,
T01160,XXXX3198,Prakash Achari,XXXX5914,Ilango Murthy,10000,2026-08-13 20:00,IMPS,
T01161,XXXX7643,Dinesh Rao,XXXX9882,Eswar Pandian,4000,2026-08-01 12:00,UPI,
T01162,XXXX7643,Dinesh Rao,XXXX9882,Eswar Pandian,1200,2026-08-07 15:00,NEFT,
T01163,XXXX7643,Dinesh Rao,XXXX3549,Rajesh Murthy,7500,2026-08-08 16:00,NEFT,
T01164,XXXX7643,Dinesh Rao,XXXX3093,Deepak Das,1200,2026-08-09 15:00,UPI,
T01165,XXXX7643,Dinesh Rao,XXXX9882,Eswar Pandian,500,2026-08-11 12:00,UPI,
T01166,XXXX7284,Raja Murthy,XXXX6085,Jagan Gupta,1200,2026-08-02 19:00,UPI,
T01167,XXXX7284,Raja Murthy,XXXX6654,Ramesh Natarajan,10000,2026-08-04 10:00,NEFT,
T01168,XXXX7284,Raja Murthy,XXXX6654,Ramesh Natarajan,2500,2026-08-05 09:00,UPI,
T01169,XXXX7284,Raja Murthy,XXXX8780,Ravi Gupta,10000,2026-08-06 16:00,IMPS,
T01170,XXXX7284,Raja Murthy,XXXX6085,Jagan Gupta,500,2026-08-09 15:00,NEFT,
T01171,XXXX7284,Raja Murthy,XXXX6654,Ramesh Natarajan,4000,2026-08-10 17:00,UPI,
T01172,XXXX7284,Raja Murthy,XXXX6085,Jagan Gupta,1200,2026-08-13 18:00,IMPS,
T01173,XXXX7284,Raja Murthy,XXXX8780,Ravi Gupta,7500,2026-08-14 14:00,IMPS,
T01174,XXXX8625,Anand Subramaniam,XXXX2503,Prakash Pillai,500,2026-08-01 20:00,NEFT,
T01175,XXXX8625,Anand Subramaniam,XXXX9548,Bharath Pandian,7500,2026-08-03 19:00,UPI,
T01176,XXXX8625,Anand Subramaniam,XXXX2503,Prakash Pillai,10000,2026-08-04 19:00,NEFT,
T01177,XXXX8625,Anand Subramaniam,XXXX9548,Bharath Pandian,1200,2026-08-05 20:00,NEFT,
T01178,XXXX8625,Anand Subramaniam,XXXX2503,Prakash Pillai,7500,2026-08-06 09:00,IMPS,
T01179,XXXX8625,Anand Subramaniam,XXXX9548,Bharath Pandian,4000,2026-08-07 13:00,UPI,
T01180,XXXX8625,Anand Subramaniam,XXXX2503,Prakash Pillai,7500,2026-08-10 15:00,UPI,
T01181,XXXX8625,Anand Subramaniam,XXXX9548,Bharath Pandian,500,2026-08-11 13:00,IMPS,
T01182,XXXX8625,Anand Subramaniam,XXXX9548,Bharath Pandian,500,2026-08-12 10:00,UPI,
T01183,XXXX8625,Anand Subramaniam,XXXX2503,Prakash Pillai,4000,2026-08-14 13:00,IMPS,
T01184,XXXX8625,Anand Subramaniam,XXXX7220,Unknown / Unlinked,200000,2026-08-07 23:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T01185,XXXX8625,Anand Subramaniam,XXXX7220,Unknown / Unlinked,750000,2026-08-07 19:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T01186,XXXX8625,Anand Subramaniam,XXXX7220,Unknown / Unlinked,150000,2026-08-07 23:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T01187,XXXX3509,Senthil Nair,XXXX3093,Deepak Das,7500,2026-08-01 17:00,NEFT,
T01188,XXXX3509,Senthil Nair,XXXX9653,Kannan Balakrishnan,7500,2026-08-02 11:00,NEFT,
T01189,XXXX3509,Senthil Nair,XXXX3093,Deepak Das,4000,2026-08-04 19:00,UPI,
T01190,XXXX3509,Senthil Nair,XXXX3828,Sathish Ramaswamy,1200,2026-08-05 17:00,IMPS,
T01191,XXXX3509,Senthil Nair,XXXX3828,Sathish Ramaswamy,500,2026-08-08 17:00,IMPS,
T01192,XXXX3509,Senthil Nair,XXXX3828,Sathish Ramaswamy,4000,2026-08-09 13:00,UPI,
T01193,XXXX3509,Senthil Nair,XXXX9653,Kannan Balakrishnan,500,2026-08-10 11:00,IMPS,
T01194,XXXX3509,Senthil Nair,XXXX3093,Deepak Das,4000,2026-08-11 16:00,UPI,
T01195,XXXX3509,Senthil Nair,XXXX3093,Deepak Das,2500,2026-08-12 12:00,UPI,
T01196,XXXX3509,Senthil Nair,XXXX9653,Kannan Balakrishnan,2500,2026-08-13 13:00,UPI,
T01197,XXXX3509,Senthil Nair,XXXX3828,Sathish Ramaswamy,2500,2026-08-14 16:00,UPI,
T01198,XXXX9653,Kannan Balakrishnan,XXXX8967,Lokesh Natarajan,500,2026-08-01 14:00,NEFT,
T01199,XXXX9653,Kannan Balakrishnan,XXXX2625,Harish Bose,7500,2026-08-02 17:00,UPI,
T01200,XXXX9653,Kannan Balakrishnan,XXXX8433,Deepak Gupta,500,2026-08-04 16:00,UPI,
T01201,XXXX9653,Kannan Balakrishnan,XXXX2625,Harish Bose,10000,2026-08-06 13:00,NEFT,
T01202,XXXX9653,Kannan Balakrishnan,XXXX8433,Deepak Gupta,1200,2026-08-07 19:00,NEFT,
T01203,XXXX9653,Kannan Balakrishnan,XXXX8433,Deepak Gupta,500,2026-08-11 12:00,IMPS,
T01204,XXXX6375,Omkar Singh,XXXX1152,Kumar Achari,2500,2026-08-02 18:00,IMPS,
T01205,XXXX6375,Omkar Singh,XXXX7225,Elango Krishnan,10000,2026-08-03 15:00,UPI,
T01206,XXXX6375,Omkar Singh,XXXX8055,Harish Sharma,7500,2026-08-05 12:00,IMPS,
T01207,XXXX6375,Omkar Singh,XXXX7225,Elango Krishnan,4000,2026-08-08 19:00,UPI,
T01208,XXXX6375,Omkar Singh,XXXX8055,Harish Sharma,2500,2026-08-09 09:00,UPI,
T01209,XXXX6375,Omkar Singh,XXXX4737,Vijay Venkatesh,7500,2026-08-11 18:00,NEFT,
T01210,XXXX6375,Omkar Singh,XXXX1843,Unknown / Unlinked,200000,2026-08-07 19:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T01211,XXXX6375,Omkar Singh,XXXX1843,Unknown / Unlinked,200000,2026-08-07 21:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T01212,XXXX6375,Omkar Singh,XXXX1843,Unknown / Unlinked,500000,2026-08-07 21:00,IMPS,SUSPICIOUS_LARGE_TRANSFER
T01213,XXXX8484,Chandran Subramaniam,XXXX9179,Thiru Ramaswamy,2500,2026-08-05 18:00,UPI,
T01214,XXXX8484,Chandran Subramaniam,XXXX9179,Thiru Ramaswamy,500,2026-08-06 10:00,IMPS,
T01215,XXXX8484,Chandran Subramaniam,XXXX1027,Pandi Sundaram,500,2026-08-09 17:00,IMPS,
T01216,XXXX8484,Chandran Subramaniam,XXXX7697,Prakash Sharma,1200,2026-08-10 20:00,UPI,
T01217,XXXX8484,Chandran Subramaniam,XXXX9179,Thiru Ramaswamy,4000,2026-08-13 16:00,NEFT,
T01218,XXXX8484,Chandran Subramaniam,XXXX7697,Prakash Sharma,7500,2026-08-14 16:00,UPI,
T01219,XXXX7941,Farook Sharma,XXXX8780,Ravi Gupta,10000,2026-08-01 10:00,NEFT,
T01220,XXXX7941,Farook Sharma,XXXX4068,Rahul Pandian,1200,2026-08-02 18:00,UPI,
T01221,XXXX7941,Farook Sharma,XXXX8780,Ravi Gupta,500,2026-08-03 11:00,UPI,
T01222,XXXX7941,Farook Sharma,XXXX4068,Rahul Pandian,500,2026-08-05 17:00,NEFT,
T01223,XXXX7941,Farook Sharma,XXXX4068,Rahul Pandian,1200,2026-08-06 13:00,UPI,
T01224,XXXX7941,Farook Sharma,XXXX4068,Rahul Pandian,2500,2026-08-10 20:00,NEFT,
T01225,XXXX7941,Farook Sharma,XXXX4068,Rahul Pandian,10000,2026-08-11 16:00,IMPS,
T01226,XXXX7941,Farook Sharma,XXXX8780,Ravi Gupta,10000,2026-08-12 17:00,UPI,
T01227,XXXX7941,Farook Sharma,XXXX4068,Rahul Pandian,7500,2026-08-13 12:00,NEFT,
T01228,XXXX7941,Farook Sharma,XXXX4068,Rahul Pandian,2500,2026-08-14 10:00,NEFT,
T01229,XXXX7135,Gopal Natarajan,XXXX8267,Vijay Bose,10000,2026-08-02 11:00,NEFT,
